"Source","InstalledOn","Description","InstalledBy"
"Server48","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server56","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server59","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server59","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server59","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server59","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server61","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server61","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server61","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server61","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server61","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server61","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server63","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server63","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server69","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server73","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server73","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server79","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server79","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server79","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server79","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server79","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server81","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server81","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server81","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server83","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server83","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server83","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server83","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server87","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server87","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server89","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server89","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server89","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server89","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server91","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","6/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","6/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server15","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server25","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server28","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server28","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server33","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server33","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server36","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server39","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server52","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server52","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server56","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server56","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server56","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","6/27/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","6/27/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
