"Source","DateOffset","HotFixID","Description","InstalledBy"
"Server66","-154","MSKB8344822","Update","NT AUTHORITY\SYSTEM"
"Server66","-154","MSKB7047261","Update","NT AUTHORITY\SYSTEM"
"Server66","-154","MSKB7465317","Security Update","NT AUTHORITY\SYSTEM"
"Server66","-154","MSKB1108891","Update","NT AUTHORITY\SYSTEM"
"Server68","-154","MSKB7046351","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-154","MSKB5910704","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-154","MSKB6722188","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-154","MSKB2962830","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-154","MSKB5378900","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-154","MSKB5598675","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-154","MSKB9878626","Update","NT AUTHORITY\SYSTEM"
"Server72","-154","MSKB5253104","Update","NT AUTHORITY\SYSTEM"
"Server72","-154","MSKB4030179","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-154","MSKB3135189","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-154","MSKB7911785","Update","NT AUTHORITY\SYSTEM"
"Server75","-154","MSKB7378237","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-154","MSKB8445788","Update","NT AUTHORITY\SYSTEM"
"Server75","-154","MSKB6263413","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-154","MSKB9703866","Update","NT AUTHORITY\SYSTEM"
"Server77","-154","MSKB3959340","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-154","MSKB9698414","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-154","MSKB2745027","Update","NT AUTHORITY\SYSTEM"
"Server77","-154","MSKB1489461","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-154","MSKB5194655","Update","NT AUTHORITY\SYSTEM"
"Server77","-154","MSKB6035569","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-154","MSKB2467730","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-154","MSKB5876312","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-154","MSKB4298491","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-154","MSKB6213405","Update","NT AUTHORITY\SYSTEM"
"Server80","-154","MSKB6940097","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-154","MSKB9250864","Update","NT AUTHORITY\SYSTEM"
"Server80","-154","MSKB5896181","Update","NT AUTHORITY\SYSTEM"
"Server82","-154","MSKB7384375","Update","NT AUTHORITY\SYSTEM"
"Server82","-154","MSKB2892133","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-154","MSKB9582869","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-154","MSKB4345863","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-154","MSKB2120326","Update","NT AUTHORITY\SYSTEM"
"Server82","-154","MSKB6789984","Update","NT AUTHORITY\SYSTEM"
"Server82","-154","MSKB8612813","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-154","MSKB2667542","Update","NT AUTHORITY\SYSTEM"
"Server84","-154","MSKB6878615","Update","NT AUTHORITY\SYSTEM"
"Server84","-154","MSKB9607921","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-154","MSKB8133875","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-154","MSKB1629034","Update","NT AUTHORITY\SYSTEM"
"Server87","-154","MSKB6179393","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-154","MSKB9046808","Update","NT AUTHORITY\SYSTEM"
"Server87","-154","MSKB6336448","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-154","MSKB3453551","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-154","MSKB7105523","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-154","MSKB7195004","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-154","MSKB8808613","Update","NT AUTHORITY\SYSTEM"
"Server88","-154","MSKB1801311","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-154","MSKB7621422","Update","NT AUTHORITY\SYSTEM"
"Server88","-154","MSKB8926816","Update","NT AUTHORITY\SYSTEM"
"Server88","-154","MSKB1122952","Update","NT AUTHORITY\SYSTEM"
"Server88","-154","MSKB5808323","Update","NT AUTHORITY\SYSTEM"
"Server90","-154","MSKB9197191","Update","NT AUTHORITY\SYSTEM"
"Server90","-154","MSKB3496176","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-154","MSKB3411297","Update","NT AUTHORITY\SYSTEM"
"Server91","-154","MSKB8825891","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-154","MSKB5968689","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-154","MSKB5696902","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-154","MSKB3076876","Update","NT AUTHORITY\SYSTEM"
"Server92","-154","MSKB6349447","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-154","MSKB8131460","Update","NT AUTHORITY\SYSTEM"
"Server92","-154","MSKB8125627","Update","NT AUTHORITY\SYSTEM"
"Server92","-154","MSKB5702531","Update","NT AUTHORITY\SYSTEM"
"Server93","-154","MSKB5641263","Update","NT AUTHORITY\SYSTEM"
"Server93","-154","MSKB3129064","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-154","MSKB1962552","Update","NT AUTHORITY\SYSTEM"
"Server94","-154","MSKB8301621","Update","NT AUTHORITY\SYSTEM"
"Server94","-154","MSKB5781322","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-154","MSKB2993107","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-154","MSKB4209568","Update","NT AUTHORITY\SYSTEM"
"Server94","-154","MSKB7859007","Update","NT AUTHORITY\SYSTEM"
"Server94","-154","MSKB6501602","Update","NT AUTHORITY\SYSTEM"
"Server95","-154","MSKB1259942","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-154","MSKB7257330","Update","NT AUTHORITY\SYSTEM"
"Server95","-154","MSKB3930549","Update","NT AUTHORITY\SYSTEM"
"Server95","-154","MSKB7938040","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-154","MSKB7201612","Update","NT AUTHORITY\SYSTEM"
"Server95","-154","MSKB5490204","Update","NT AUTHORITY\SYSTEM"
"Server95","-154","MSKB7359009","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-154","MSKB8089550","Update","NT AUTHORITY\SYSTEM"
"Server96","-154","MSKB2424447","Update","NT AUTHORITY\SYSTEM"
"Server96","-154","MSKB9852284","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-154","MSKB9861598","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-154","MSKB6549831","Update","NT AUTHORITY\SYSTEM"
"Server98","-154","MSKB9048887","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-154","MSKB5883692","Update","NT AUTHORITY\SYSTEM"
"Server98","-154","MSKB2410800","Update","NT AUTHORITY\SYSTEM"
"Server98","-154","MSKB7543347","Update","NT AUTHORITY\SYSTEM"
"Server99","-154","MSKB2448503","Update","NT AUTHORITY\SYSTEM"
"Server99","-154","MSKB6610045","Update","NT AUTHORITY\SYSTEM"
"Server99","-154","MSKB5810950","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-154","MSKB3692203","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-154","MSKB1086354","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-154","MSKB3825845","Update","NT AUTHORITY\SYSTEM"
"Server0","-147","MSKB3652695","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-147","MSKB8766940","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-147","MSKB2227478","Update","NT AUTHORITY\SYSTEM"
"Server0","-147","MSKB8011240","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-147","MSKB1706572","Update","NT AUTHORITY\SYSTEM"
"Server1","-147","MSKB8553944","Update","NT AUTHORITY\SYSTEM"
"Server1","-147","MSKB9714314","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-147","MSKB3971890","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-147","MSKB5852425","Update","NT AUTHORITY\SYSTEM"
"Server4","-147","MSKB4448076","Update","NT AUTHORITY\SYSTEM"
"Server4","-147","MSKB8501040","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-147","MSKB7598216","Update","NT AUTHORITY\SYSTEM"
"Server4","-147","MSKB6938351","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-147","MSKB7814478","Update","NT AUTHORITY\SYSTEM"
"Server8","-147","MSKB4241181","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-147","MSKB5785559","Update","NT AUTHORITY\SYSTEM"
"Server8","-147","MSKB7380324","Update","NT AUTHORITY\SYSTEM"
"Server8","-147","MSKB8876188","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-147","MSKB5625692","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-147","MSKB3842998","Update","NT AUTHORITY\SYSTEM"
"Server8","-147","MSKB5725018","Update","NT AUTHORITY\SYSTEM"
"Server10","-147","MSKB4348007","Update","NT AUTHORITY\SYSTEM"
"Server12","-147","MSKB6781162","Update","NT AUTHORITY\SYSTEM"
"Server12","-147","MSKB5081425","Update","NT AUTHORITY\SYSTEM"
"Server12","-147","MSKB2236220","Update","NT AUTHORITY\SYSTEM"
"Server12","-147","MSKB1293877","Update","NT AUTHORITY\SYSTEM"
"Server12","-147","MSKB3438003","Update","NT AUTHORITY\SYSTEM"
"Server12","-147","MSKB8249376","Update","NT AUTHORITY\SYSTEM"
"Server14","-147","MSKB1712539","Update","NT AUTHORITY\SYSTEM"
"Server14","-147","MSKB3758155","Security Update","NT AUTHORITY\SYSTEM"
"Server14","-147","MSKB4914091","Security Update","NT AUTHORITY\SYSTEM"
"Server14","-147","MSKB4131020","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-147","MSKB5767721","Update","NT AUTHORITY\SYSTEM"
"Server15","-147","MSKB8326169","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-147","MSKB3882415","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-147","MSKB5752033","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-147","MSKB7603534","Update","NT AUTHORITY\SYSTEM"
"Server16","-147","MSKB2167249","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-147","MSKB7555425","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-147","MSKB2954907","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-147","MSKB8790173","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-147","MSKB1662657","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-147","MSKB2587193","Update","NT AUTHORITY\SYSTEM"
"Server18","-147","MSKB6065523","Update","NT AUTHORITY\SYSTEM"
"Server18","-147","MSKB2989683","Update","NT AUTHORITY\SYSTEM"
"Server18","-147","MSKB1123881","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-147","MSKB1208599","Update","NT AUTHORITY\SYSTEM"
"Server20","-147","MSKB2768354","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-147","MSKB8609652","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-147","MSKB6348302","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-147","MSKB1208317","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-147","MSKB5207688","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-147","MSKB8801197","Update","NT AUTHORITY\SYSTEM"
"Server22","-147","MSKB6433773","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-147","MSKB6738162","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-147","MSKB4802065","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-147","MSKB2496650","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-147","MSKB4349381","Update","NT AUTHORITY\SYSTEM"
"Server26","-147","MSKB3175564","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-147","MSKB5992742","Update","NT AUTHORITY\SYSTEM"
"Server26","-147","MSKB3359057","Update","NT AUTHORITY\SYSTEM"
"Server26","-147","MSKB2993993","Update","NT AUTHORITY\SYSTEM"
"Server26","-147","MSKB5309276","Update","NT AUTHORITY\SYSTEM"
"Server26","-147","MSKB3841758","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-147","MSKB2681382","Update","NT AUTHORITY\SYSTEM"
"Server27","-147","MSKB9115158","Update","NT AUTHORITY\SYSTEM"
"Server27","-147","MSKB2510254","Update","NT AUTHORITY\SYSTEM"
"Server27","-147","MSKB7078807","Update","NT AUTHORITY\SYSTEM"
"Server32","-147","MSKB9069035","Update","NT AUTHORITY\SYSTEM"
"Server32","-147","MSKB8456021","Update","NT AUTHORITY\SYSTEM"
"Server33","-147","MSKB5560360","Security Update","NT AUTHORITY\SYSTEM"
"Server33","-147","MSKB2793830","Security Update","NT AUTHORITY\SYSTEM"
"Server33","-147","MSKB2240011","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-147","MSKB2897179","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-147","MSKB9326066","Update","NT AUTHORITY\SYSTEM"
"Server38","-147","MSKB5488459","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-147","MSKB9835987","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-147","MSKB6295809","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-147","MSKB4398529","Update","NT AUTHORITY\SYSTEM"
"Server38","-147","MSKB6357507","Update","NT AUTHORITY\SYSTEM"
"Server38","-147","MSKB1452767","Update","NT AUTHORITY\SYSTEM"
"Server38","-147","MSKB2996326","Update","NT AUTHORITY\SYSTEM"
"Server39","-147","MSKB5384265","Update","NT AUTHORITY\SYSTEM"
"Server40","-147","MSKB7512568","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-147","MSKB7659542","Update","NT AUTHORITY\SYSTEM"
"Server42","-147","MSKB2484069","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-147","MSKB8692302","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-147","MSKB1950344","Update","NT AUTHORITY\SYSTEM"
"Server42","-147","MSKB7752281","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-147","MSKB6268683","Update","NT AUTHORITY\SYSTEM"
"Server42","-147","MSKB9862409","Update","NT AUTHORITY\SYSTEM"
"Server44","-147","MSKB2728226","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-147","MSKB4033132","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-147","MSKB3166939","Update","NT AUTHORITY\SYSTEM"
"Server45","-147","MSKB3290476","Update","NT AUTHORITY\SYSTEM"
"Server45","-147","MSKB7582518","Update","NT AUTHORITY\SYSTEM"
"Server45","-147","MSKB3623122","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-147","MSKB9706393","Update","NT AUTHORITY\SYSTEM"
"Server45","-147","MSKB6866635","Update","NT AUTHORITY\SYSTEM"
"Server46","-147","MSKB5898591","Update","NT AUTHORITY\SYSTEM"
"Server46","-147","MSKB8116738","Update","NT AUTHORITY\SYSTEM"
"Server46","-147","MSKB6229229","Update","NT AUTHORITY\SYSTEM"
"Server46","-147","MSKB6102937","Update","NT AUTHORITY\SYSTEM"
"Server46","-147","MSKB8115801","Update","NT AUTHORITY\SYSTEM"
"Server46","-147","MSKB5436908","Update","NT AUTHORITY\SYSTEM"
"Server48","-147","MSKB7742904","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-147","MSKB1381638","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-147","MSKB5223608","Update","NT AUTHORITY\SYSTEM"
"Server48","-147","MSKB2075852","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-147","MSKB7083594","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-147","MSKB6516370","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-147","MSKB7868552","Update","NT AUTHORITY\SYSTEM"
"Server50","-147","MSKB4225058","Update","NT AUTHORITY\SYSTEM"
"Server50","-147","MSKB8049765","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-147","MSKB9443671","Update","NT AUTHORITY\SYSTEM"
"Server51","-147","MSKB1011258","Update","NT AUTHORITY\SYSTEM"
"Server51","-147","MSKB1274835","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-147","MSKB4918512","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-147","MSKB2604039","Update","NT AUTHORITY\SYSTEM"
"Server52","-147","MSKB9424600","Update","NT AUTHORITY\SYSTEM"
"Server52","-147","MSKB3713358","Update","NT AUTHORITY\SYSTEM"
"Server52","-147","MSKB5781843","Update","NT AUTHORITY\SYSTEM"
"Server52","-147","MSKB1958211","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-147","MSKB9005604","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-147","MSKB3963137","Update","NT AUTHORITY\SYSTEM"
"Server54","-147","MSKB8565288","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-147","MSKB6030692","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-147","MSKB2227033","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-147","MSKB1002972","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-147","MSKB6891341","Update","NT AUTHORITY\SYSTEM"
"Server55","-147","MSKB2779418","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-147","MSKB4330437","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-147","MSKB7987876","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-147","MSKB3572272","Update","NT AUTHORITY\SYSTEM"
"Server55","-147","MSKB3272010","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-147","MSKB2003773","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-147","MSKB9929210","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-147","MSKB5463883","Update","NT AUTHORITY\SYSTEM"
"Server58","-147","MSKB8583803","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-147","MSKB8357061","Update","NT AUTHORITY\SYSTEM"
"Server58","-147","MSKB5645981","Update","NT AUTHORITY\SYSTEM"
"Server58","-147","MSKB8719449","Update","NT AUTHORITY\SYSTEM"
"Server60","-147","MSKB6156374","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-147","MSKB5961566","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-147","MSKB8752576","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-147","MSKB9329745","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-147","MSKB6014053","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-147","MSKB4127941","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-147","MSKB9232738","Update","NT AUTHORITY\SYSTEM"
"Server62","-147","MSKB3955287","Update","NT AUTHORITY\SYSTEM"
"Server62","-147","MSKB2741009","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-147","MSKB5445310","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-147","MSKB2738241","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-147","MSKB6703700","Update","NT AUTHORITY\SYSTEM"
"Server62","-147","MSKB8689662","Update","NT AUTHORITY\SYSTEM"
"Server62","-147","MSKB2004920","Update","NT AUTHORITY\SYSTEM"
"Server63","-147","MSKB5612893","Security Update","NT AUTHORITY\SYSTEM"
"Server63","-147","MSKB7823288","Security Update","NT AUTHORITY\SYSTEM"
"Server63","-147","MSKB9651988","Update","NT AUTHORITY\SYSTEM"
"Server63","-147","MSKB2852877","Security Update","NT AUTHORITY\SYSTEM"
"Server63","-147","MSKB5873129","Update","NT AUTHORITY\SYSTEM"
"Server63","-147","MSKB9087030","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-147","MSKB1003765","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-147","MSKB1497817","Update","NT AUTHORITY\SYSTEM"
"Server64","-147","MSKB7400206","Update","NT AUTHORITY\SYSTEM"
"Server64","-147","MSKB9620901","Update","NT AUTHORITY\SYSTEM"
"Server64","-147","MSKB2001381","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-147","MSKB5667182","Update","NT AUTHORITY\SYSTEM"
"Server66","-147","MSKB2780937","Update","NT AUTHORITY\SYSTEM"
"Server66","-147","MSKB1612080","Update","NT AUTHORITY\SYSTEM"
"Server66","-147","MSKB4938191","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-147","MSKB4579697","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-147","MSKB4850245","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-147","MSKB3972698","Update","NT AUTHORITY\SYSTEM"
"Server69","-147","MSKB6486771","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-147","MSKB9517373","Update","NT AUTHORITY\SYSTEM"
"Server69","-147","MSKB1851926","Update","NT AUTHORITY\SYSTEM"
"Server70","-147","MSKB9437438","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-147","MSKB3337802","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-147","MSKB9121897","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-147","MSKB6192400","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-147","MSKB1540197","Update","NT AUTHORITY\SYSTEM"
"Server70","-147","MSKB4695313","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-147","MSKB2370946","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-147","MSKB9575528","Update","NT AUTHORITY\SYSTEM"
"Server72","-147","MSKB8510300","Update","NT AUTHORITY\SYSTEM"
"Server76","-147","MSKB2671501","Update","NT AUTHORITY\SYSTEM"
"Server76","-147","MSKB8210717","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-147","MSKB4698392","Update","NT AUTHORITY\SYSTEM"
"Server76","-147","MSKB9672365","Update","NT AUTHORITY\SYSTEM"
"Server76","-147","MSKB3912970","Update","NT AUTHORITY\SYSTEM"
"Server76","-147","MSKB9059278","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-147","MSKB3318289","Update","NT AUTHORITY\SYSTEM"
"Server77","-147","MSKB4252659","Update","NT AUTHORITY\SYSTEM"
"Server77","-147","MSKB9546482","Update","NT AUTHORITY\SYSTEM"
"Server78","-147","MSKB4216095","Update","NT AUTHORITY\SYSTEM"
"Server78","-147","MSKB4350742","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-147","MSKB6887119","Update","NT AUTHORITY\SYSTEM"
"Server78","-147","MSKB9089139","Update","NT AUTHORITY\SYSTEM"
"Server78","-147","MSKB5357599","Update","NT AUTHORITY\SYSTEM"
"Server78","-147","MSKB2007021","Update","NT AUTHORITY\SYSTEM"
"Server80","-147","MSKB1711814","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-147","MSKB2941668","Security Update","NT AUTHORITY\SYSTEM"
